date_mutation,valeur_fonciere,code_postal,nom_commune,id_parcelle,type_local,surface_reelle_bati,surface_terrain,nombre_pieces_principales,agent,prixcible,prixvente_initial,evaluation_agent
2015-03-19,70000.0,31000,Toulouse,31555818AB0600,Appartement,39.0,39.0,1.0,6,86000,90000,Ancien
2015-04-24,104000.0,31300,Toulouse,31555846AC0189,Appartement,48.0,48.0,2.0,6,102000,107000,Renove
2015-04-30,152000.0,31000,Toulouse,31555815AC0306,Appartement,40.0,40.0,2.0,6,145000,152000,Ancien
2015-05-06,50050.0,31000,Toulouse,31555823AC0110,Appartement,22.0,22.0,1.0,6,54000,57000,Ancien
2015-05-13,91000.0,31000,Toulouse,31555815AC0172,Appartement,36.0,36.0,2.0,6,89000,93000,Ancien
2015-05-13,175000.0,31500,Toulouse,31555804AD0312,Appartement,82.0,82.0,4.0,6,169000,177000,Ancien
2015-05-18,112800.0,31500,Toulouse,31555806AD0639,Appartement,48.0,48.0,3.0,6,148000,155000,Ancien
2015-05-29,432500.0,31000,Toulouse,31555826AH0014,Appartement,100.0,100.0,3.0,6,507000,532000,Renove
2015-06-12,220000.0,31300,Toulouse,31555846AI0766,Appartement,57.0,180.0,3.0,6,218000,229000,Renove
2015-06-19,121000.0,31200,Toulouse,31555830AR0417,Appartement,63.0,63.0,3.0,6,119000,125000,Ancien
2015-06-19,57000.0,31200,Toulouse,31555802AC0383,Appartement,20.0,20.0,1.0,6,54000,57000,Ancien
2015-06-24,133905.0,31000,Toulouse,31555817AB0162,Appartement,30.0,30.0,1.0,6,153000,161000,Renove
2015-06-30,440000.0,31500,Toulouse,31555807AB0199,Appartement,90.0,355.0,3.0,6,463000,486000,Renove
2015-07-15,105000.0,31200,Toulouse,31555830AK0013,Appartement,53.0,53.0,2.0,6,134000,141000,Ancien
2015-07-27,106500.0,31200,Toulouse,31555830AK0237,Appartement,57.0,57.0,3.0,6,108000,113000,Ancien
2015-08-04,100000.0,31200,Toulouse,31555803AB0513,Appartement,65.0,65.0,4.0,6,95000,100000,Ancien
2015-08-05,177000.0,31300,Toulouse,31555846AC0308,Appartement,66.0,66.0,3.0,6,169000,177000,Ancien
2015-08-28,141000.0,31200,Toulouse,31555829AL0498,Appartement,49.0,49.0,3.0,6,135000,142000,Ancien
2015-08-31,216000.0,31200,Toulouse,31555803AB0513,Appartement,90.0,90.0,6.0,6,238000,250000,Ancien
2015-10-07,311800.0,31200,Toulouse,31555801AD0398,Appartement,96.0,96.0,4.0,6,324000,340000,Renove
2015-10-08,74000.0,31000,Toulouse,31555827AE0050,Appartement,23.0,23.0,1.0,6,70000,74000,Renove
2015-10-21,137000.0,31000,Toulouse,31555818AB0521,Appartement,40.0,40.0,2.0,6,132000,139000,Renove
2015-10-23,95160.0,31300,Toulouse,31555845AT0152,Appartement,40.0,40.0,2.0,6,103000,108000,Ancien
2015-11-02,195200.0,31300,Toulouse,31555828AC0064,Appartement,71.0,71.0,4.0,6,199000,209000,Ancien
2015-11-16,340000.0,31000,Toulouse,31555821AB0060,Appartement,96.0,96.0,4.0,6,353000,371000,Renove
2015-12-14,90000.0,31400,Toulouse,31555839AB0470,Appartement,49.0,49.0,3.0,6,89000,93000,Renove
2015-12-17,155340.0,31400,Toulouse,31555810AE0209,Appartement,82.0,82.0,3.0,6,161000,169000,Ancien
2016-03-11,190000.0,31500,Toulouse,31555806AC0243,Appartement,50.0,50.0,2.0,6,186000,195000,Renove
2016-04-15,73000.0,31000,Toulouse,31555824AB0049,Appartement,19.0,19.0,1.0,6,74000,78000,Renove
2016-04-18,118000.0,31300,Toulouse,31555845AP0009,Appartement,42.0,42.0,2.0,6,141000,148000,Ancien
2016-04-19,80000.0,31500,Toulouse,31555834AP0310,Appartement,67.0,67.0,4.0,6,79000,83000,Ancien
2016-04-21,49000.0,31300,Toulouse,31555846AL0388,Appartement,20.0,20.0,1.0,6,47000,49000,Ancien
2016-04-28,157236.4,31300,Toulouse,31555846AK0591,Appartement,68.0,68.0,3.0,6,155000,163000,Ancien
2016-05-04,95000.0,31400,Toulouse,31555812AH0063,Appartement,41.0,41.0,2.0,6,99000,104000,Ancien
2016-05-30,72550.0,31000,Toulouse,31555827AC0141,Appartement,21.0,21.0,1.0,6,70000,74000,Ancien
2016-06-10,108000.0,31000,Toulouse,31555821AB0174,Appartement,23.0,23.0,1.0,6,120000,126000,Ancien
2016-06-17,143000.0,31100,Toulouse,31555841AX0049,Appartement,65.0,65.0,3.0,6,169000,177000,Renove
2016-06-17,257400.0,31300,Toulouse,31555828AC0329,Appartement,69.0,69.0,3.0,6,245000,257400,Renove
2016-06-30,303200.0,31400,Toulouse,31555813AC0272,Appartement,97.0,97.0,4.0,6,351000,369000,Renove
2016-07-01,180700.0,31200,Toulouse,31555831AT0208,Appartement,71.0,71.0,3.0,6,188000,197000,Ancien
2016-07-06,132100.0,31200,Toulouse,31555830AB0576,Appartement,63.0,63.0,3.0,6,126000,132100,Ancien
2016-07-20,95000.0,31200,Toulouse,31555830AX0318,Appartement,42.0,42.0,2.0,6,93000,98000,Renove
2016-07-22,52000.0,31400,Toulouse,31555837AH0157,Appartement,21.0,21.0,1.0,6,51000,54000,Ancien
2016-09-01,136500.0,31500,Toulouse,31555836BH0208,Appartement,59.0,59.0,3.0,6,153000,161000,Ancien
2016-10-03,132925.0,31200,Toulouse,31555831AR0242,Appartement,50.0,50.0,2.0,6,148000,155000,Ancien
2016-11-18,120000.0,31200,Toulouse,31555831AV0263,Appartement,40.0,40.0,2.0,6,119000,125000,Renove
2016-12-15,160640.0,31300,Toulouse,31555842AE0372,Appartement,73.0,73.0,3.0,6,174000,183000,Ancien
2016-12-17,102500.0,31200,Toulouse,31555830AI0563,Appartement,61.0,61.0,3.0,6,132000,139000,Ancien
2016-12-20,73000.0,31300,Toulouse,31555828AC0800,Appartement,28.0,28.0,1.0,6,74000,78000,Renove
2016-12-26,98000.0,31200,Toulouse,31555830AH0777,Appartement,43.0,43.0,2.0,6,93000,98000,Ancien
2017-01-05,240000.0,31000,Toulouse,31555818AB0687,Appartement,64.0,64.0,3.0,6,268000,281000,Renove
2017-02-17,170000.0,31200,Toulouse,31555830AI0616,Appartement,73.0,73.0,3.0,6,174000,183000,Ancien
2017-03-07,160225.0,31000,Toulouse,31555824AB0086,Appartement,35.0,35.0,2.0,6,165000,173000,Renove
2017-03-07,136080.0,31000,Toulouse,31555817AB0162,Appartement,65.0,65.0,3.0,6,138000,145000,Ancien
2017-03-10,258700.0,31400,Toulouse,31555813AB0601,Appartement,60.0,60.0,2.0,6,251000,264000,Renove
2017-03-15,335400.0,31300,Toulouse,31555828AB0429,Appartement,89.0,89.0,5.0,6,336000,353000,Renove
2017-03-21,150000.0,31500,Toulouse,31555834AB0150,Appartement,62.0,62.0,3.0,6,144000,151000,Renove
2017-03-30,76000.0,31400,Toulouse,31555838AI0018,Appartement,22.0,22.0,1.0,6,81000,85000,Renove
2017-04-26,150000.0,31400,Toulouse,31555814AB0299,Appartement,70.0,70.0,3.0,6,176000,185000,Renove
2017-04-27,114000.0,31300,Toulouse,31555828AK0357,Appartement,42.0,42.0,2.0,6,127000,133000,Ancien
2017-04-28,370000.0,31000,Toulouse,31555821AB0550,Appartement,112.0,112.0,5.0,6,374000,393000,Renove
2017-04-28,114275.5,31400,Toulouse,31555809AC0023,Appartement,38.0,38.0,2.0,6,127000,133000,Renove
2017-06-02,105000.0,31300,Toulouse,31555842AE0403,Appartement,45.0,45.0,2.0,6,101000,106000,Renove
2017-06-07,215000.0,31400,Toulouse,31555813AB0603,Appartement,60.0,60.0,3.0,6,237000,249000,Renove
2017-06-16,130000.0,31000,Toulouse,31555815AB0465,Appartement,37.0,37.0,1.0,6,126000,132000,Renove
2017-06-20,82000.0,31400,Toulouse,31555812AH0061,Appartement,32.0,32.0,2.0,6,78000,82000,Ancien
2017-06-28,136274.0,31200,Toulouse,31555802AD0255,Appartement,83.0,83.0,4.0,6,130000,136274,Renove
2017-07-07,78050.0,31200,Toulouse,31555830AK0267,Appartement,35.0,35.0,2.0,6,77000,81000,Renove
2017-07-20,108000.0,31400,Toulouse,31555812AK0223,Appartement,31.0,31.0,2.0,6,107000,112000,Renove
2017-07-21,141000.0,31200,Toulouse,31555831AS0761,Appartement,71.0,71.0,3.0,6,149000,156000,Renove
2017-07-26,469000.0,31000,Toulouse,31555826AE0142,Appartement,94.0,94.0,2.0,6,480000,504000,Renove
2017-07-27,22000.0,31100,Toulouse,31555842BM0049,Appartement,17.0,17.0,1.0,6,25000,26000,Ancien
2017-08-03,145054.0,31300,Toulouse,31555844AN0112,Appartement,89.0,89.0,4.0,6,139000,146000,Ancien
2017-08-09,577600.0,31000,Toulouse,31555826AH0187,Appartement,122.0,122.0,4.0,6,550000,578000,Renove
2017-08-31,79000.0,31400,Toulouse,31555837AH0005,Appartement,21.0,21.0,1.0,6,87000,91000,Renove
2017-09-15,67900.0,31200,Toulouse,31555831AS0725,Appartement,32.0,32.0,2.0,6,65000,68000,Renove
2017-09-26,129000.0,31000,Toulouse,31555826AB0092,Appartement,33.0,33.0,2.0,6,128000,134000,Renove
2017-10-12,123000.0,31200,Toulouse,31555833AK0277,Appartement,48.0,48.0,2.0,6,117000,123000,Ancien
2017-10-17,165000.0,31000,Toulouse,31555821AB0334,Appartement,40.0,40.0,2.0,6,169000,177000,Renove
2017-10-25,128500.0,31400,Toulouse,31555836AX0193,Appartement,42.0,42.0,2.0,6,149000,156000,Renove
2017-11-07,145000.0,31300,Toulouse,31555828AE0090,Appartement,42.0,42.0,2.0,6,167000,175000,Renove
2017-11-15,140000.0,31200,Toulouse,31555802AC0278,Appartement,53.0,53.0,3.0,6,134000,141000,Ancien
2017-11-22,92000.0,31400,Toulouse,31555839AK0160,Appartement,48.0,48.0,2.0,6,101000,106000,Renove
2017-11-28,96730.0,31000,Toulouse,31555826AH0205,Appartement,48.0,48.0,2.0,6,92000,97000,Renove
2017-12-08,125000.0,31200,Toulouse,31555829AX0420,Appartement,75.0,75.0,3.0,6,119000,125000,Ancien
2017-12-26,368400.0,31000,Toulouse,31555809AB0033,Appartement,106.0,106.0,4.0,6,402000,422000,Renove
2018-01-05,202000.0,31500,Toulouse,31555806AD0724,Appartement,70.0,70.0,3.0,6,206000,216000,Renove
2018-01-15,134000.0,31400,Toulouse,31555813AB0639,Appartement,41.0,41.0,2.0,6,148000,155000,Ancien
2018-02-09,54000.0,31400,Toulouse,31555837AH0157,Appartement,21.0,21.0,1.0,6,53000,56000,Renove
2018-02-15,189000.0,31300,Toulouse,31555828AE0045,Appartement,61.0,61.0,2.0,6,194000,204000,Renove
2018-02-16,134433.0,31000,Toulouse,31555826AB0009,Appartement,51.0,51.0,2.0,6,128000,134433,Renove
2018-03-06,135000.0,31000,Toulouse,31555821AB0451,Appartement,29.0,29.0,1.0,6,158000,166000,Ancien
2018-03-13,193000.0,31000,Toulouse,31555820AB0050,Appartement,50.0,50.0,2.0,6,204000,214000,Renove
2018-04-25,75000.0,31000,Toulouse,31555826AD0301,Appartement,22.0,22.0,1.0,6,75000,79000,Renove
2018-05-18,155000.0,31500,Toulouse,31555835AC0109,Appartement,53.0,53.0,3.0,6,148000,155000,Renove
2018-06-06,145000.0,31000,Toulouse,31555815AC0172,Appartement,57.0,57.0,3.0,6,163000,171000,Renove
2018-06-14,193900.0,31500,Toulouse,31555835AB0195,Appartement,62.0,62.0,3.0,6,189000,198000,Renove
2018-06-22,96900.0,31200,Toulouse,31555802AC0206,Appartement,31.0,31.0,2.0,6,103000,108000,Renove
2018-06-25,70000.0,31500,Toulouse,31555806AC0019,Appartement,32.0,32.0,2.0,6,76000,80000,Ancien
2018-06-29,58000.0,31300,Toulouse,31555846AC0254,Appartement,18.0,18.0,1.0,6,55000,58000,Renove
2018-07-25,545000.0,31400,Toulouse,31555811AC0050,Appartement,120.0,595.0,4.0,6,596000,626000,Renove
2018-08-03,178950.0,31300,Toulouse,31555844AM0221,Appartement,73.0,73.0,3.0,6,182000,191000,Ancien
2018-08-24,92000.0,31300,Toulouse,31555828AH0629,Appartement,27.0,27.0,1.0,6,90000,94000,Renove
2018-08-30,109500.0,31200,Toulouse,31555831AI0422,Appartement,39.0,39.0,2.0,6,104000,109500,Ancien
2018-09-13,150000.0,31300,Toulouse,31555844AC0153,Appartement,50.0,50.0,2.0,6,147000,154000,Renove
2018-09-14,314000.0,31400,Toulouse,31555812AI0303,Appartement,92.0,92.0,4.0,6,308000,323000,Renove
2018-09-18,84000.0,31500,Toulouse,31555834AP0170,Appartement,56.0,56.0,3.0,6,80000,84000,Ancien
2018-09-21,85995.0,31200,Toulouse,31555831AO0430,Appartement,38.0,38.0,2.0,6,82000,86000,Ancien
2018-09-27,165000.0,31100,Toulouse,31555842AB0419,Appartement,60.0,60.0,3.0,6,157000,165000,Ancien
2018-09-27,135000.0,31200,Toulouse,31555802AE0523,Appartement,43.0,43.0,3.0,6,129000,135000,Renove
2018-09-27,110000.0,31200,Toulouse,31555830AK0030,Appartement,61.0,61.0,3.0,6,105000,110000,Ancien
2018-10-03,65200.0,31000,Toulouse,31555824AB0313,Appartement,22.0,22.0,1.0,6,74000,78000,Renove
2018-10-08,93000.0,31000,Toulouse,31555822AB0632,Appartement,21.0,21.0,1.0,6,110000,116000,Renove
2018-10-12,64300.0,31100,Toulouse,31555842BH0102,Appartement,20.0,20.0,2.0,6,68000,71000,Renove
2018-10-29,96000.0,31400,Toulouse,31555814AB0250,Appartement,23.0,23.0,1.0,6,91000,96000,Ancien
2018-11-10,89000.0,31500,Toulouse,31555836AI0347,Appartement,33.0,33.0,1.0,6,85000,89000,Ancien
2018-11-20,158000.0,31200,Toulouse,31555801AD0398,Appartement,41.0,41.0,2.0,6,174000,183000,Renove
2018-11-30,88955.0,31300,Toulouse,31555828AL0304,Appartement,20.0,20.0,1.0,6,88000,92000,Renove
2018-11-30,270000.0,31400,Toulouse,31555838AH0136,Appartement,57.0,389.0,3.0,6,289000,303000,Renove
2018-12-06,122000.0,31300,Toulouse,31555844AO0116,Appartement,31.0,31.0,2.0,6,127000,133000,Ancien
2018-12-06,68000.0,31400,Toulouse,31555814AC0123,Appartement,26.0,26.0,1.0,6,69000,72000,Ancien
2018-12-10,64900.0,31100,Toulouse,31555843BE0082,Appartement,21.0,21.0,1.0,6,62000,65000,Renove
2018-12-28,104530.0,31200,Toulouse,31555830AK0269,Appartement,66.0,66.0,3.0,6,114000,120000,Ancien
2019-01-14,124000.0,31500,Toulouse,31555836BE0117,Appartement,48.0,48.0,2.0,6,118000,124000,Ancien
2019-01-22,138580.0,31500,Toulouse,31555806AE0037,Appartement,32.0,32.0,2.0,6,132000,139000,Renove
2019-01-30,180000.0,31000,Toulouse,31555827AD0055,Appartement,51.0,51.0,3.0,6,225000,236000,Renove
2019-02-08,199200.0,31300,Toulouse,31555845AV0250,Appartement,51.0,51.0,2.0,6,213000,224000,Renove
2019-02-18,260850.0,31300,Toulouse,31555844AO0158,Appartement,67.0,67.0,3.0,6,248000,260850,Renove
2019-02-20,82600.0,31200,Toulouse,31555831AI0180,Appartement,47.0,47.0,2.0,6,79000,83000,Ancien
2019-03-05,152000.0,31000,Toulouse,31555815AB0061,Appartement,36.0,36.0,1.0,6,152000,160000,Renove
2019-03-07,275200.0,31000,Toulouse,31555815AC0173,Appartement,70.0,70.0,3.0,6,305000,320000,Renove
2019-03-11,112000.0,31200,Toulouse,31555801AD0401,Appartement,39.0,39.0,2.0,6,107000,112000,Ancien
2019-03-18,171200.0,31000,Toulouse,31555821AC0236,Appartement,37.0,37.0,2.0,6,163000,171200,Ancien
2019-03-19,104000.0,31000,Toulouse,31555823AC0452,Appartement,33.0,33.0,1.0,6,99000,104000,Renove
2019-03-21,160000.0,31400,Toulouse,31555810AB0570,Appartement,47.0,47.0,2.0,6,167000,175000,Ancien
2019-03-29,150000.0,31500,Toulouse,31555834AT0177,Appartement,76.0,76.0,4.0,6,143000,150000,Ancien
2019-04-01,79500.0,31500,Toulouse,31555805AE0418,Appartement,25.0,25.0,1.0,6,83000,87000,Renove
2019-04-26,162000.0,31300,Toulouse,31555845AO0066,Appartement,69.0,69.0,3.0,6,161000,169000,Ancien
2019-06-07,125500.0,31000,Toulouse,31555827AC0167,Appartement,39.0,39.0,2.0,6,135000,142000,Renove
2019-06-20,109500.0,31400,Toulouse,31555809AC0023,Appartement,37.0,37.0,2.0,6,123000,129000,Renove
2020-02-10,136960.0,31200,Toulouse,31555803AB0513,Appartement,56.0,56.0,3.0,6,153000,161000,Ancien
2020-04-30,115000.0,31200,Toulouse,31555833AD0018,Appartement,40.0,40.0,2.0,6,119000,125000,Renove
2020-05-12,120340.0,31500,Toulouse,31555806AD0555,Appartement,32.0,32.0,2.0,6,115000,121000,Ancien
2020-05-15,205000.0,31000,Toulouse,31555826AH0321,Appartement,48.0,48.0,1.0,6,245000,257000,Renove
2020-05-20,253000.0,31200,Toulouse,31555801AD0398,Appartement,81.0,81.0,4.0,6,241000,253000,Renove
2020-06-18,210000.0,31500,Toulouse,31555836AD0013,Appartement,65.0,65.0,3.0,6,238000,250000,Renove
2014-02-14,194000.0,31200,Toulouse,31555830AX0318,Appartement,89.0,89.0,4.0,9,191000,201000,Ancien
2014-02-17,89000.0,31000,Toulouse,31555816AB0300,Appartement,24.0,24.0,1.0,9,93000,98000,Renove
2014-02-24,250000.0,31000,Toulouse,31555822AB0211,Appartement,82.0,82.0,3.0,9,260000,273000,Renove
2014-02-26,125000.0,31000,Toulouse,31555816AB0305,Appartement,33.0,33.0,1.0,9,126000,132000,Renove
2014-02-27,74250.0,31400,Toulouse,31555814AB0359,Appartement,24.0,24.0,1.0,9,81000,85000,Renove
2014-02-28,176100.0,31200,Toulouse,31555829AN0358,Appartement,65.0,65.0,3.0,9,180000,189000,Ancien
2014-03-13,87925.0,31200,Toulouse,31555830AC0830,Appartement,46.0,46.0,2.0,9,89000,93000,Ancien
2014-03-17,71500.0,31400,Toulouse,31555809AC0078,Appartement,18.0,18.0,1.0,9,70000,74000,Renove
2014-04-18,116310.0,31400,Toulouse,31555813AB0639,Appartement,47.0,47.0,2.0,9,113000,119000,Ancien
2014-04-22,140000.0,31400,Toulouse,31555839AK0160,Appartement,48.0,48.0,2.0,9,139000,146000,Renove
2014-04-24,68000.0,31400,Toulouse,31555811AB0375,Appartement,19.0,19.0,1.0,9,66000,69000,Renove
2014-04-25,147000.0,31200,Toulouse,31555830AR0371,Appartement,64.0,64.0,4.0,9,155000,163000,Ancien
2014-04-25,107792.0,31400,Toulouse,31555814AC0413,Appartement,34.0,34.0,1.0,9,120000,126000,Renove
2014-04-28,153000.0,31300,Toulouse,31555844AO0099,Appartement,60.0,60.0,3.0,9,160000,168000,Renove
2014-04-29,170400.0,31300,Toulouse,31555828AM0415,Appartement,68.0,68.0,3.0,9,172000,181000,Ancien
2014-05-09,95000.0,31300,Toulouse,31555846AL0283,Appartement,47.0,47.0,2.0,9,90000,95000,Ancien
2014-05-15,114000.0,31000,Toulouse,31555823AB0112,Appartement,35.0,35.0,2.0,9,117000,123000,Renove
2014-05-15,73000.0,31400,Toulouse,31555811AB0375,Appartement,15.0,15.0,1.0,9,76000,80000,Renove
2014-05-16,90000.0,31000,Toulouse,31555826AD0569,Appartement,19.0,19.0,1.0,9,93000,98000,Renove
2014-05-26,550000.0,31000,Toulouse,31555827AC0217,Appartement,189.0,189.0,6.0,9,566000,594000,Ancien
2014-06-06,100000.0,31000,Toulouse,31555821AC0080,Appartement,25.0,25.0,1.0,9,97000,102000,Ancien
2014-09-01,58000.0,31400,Toulouse,31555812AH0149,Appartement,29.0,29.0,1.0,9,64000,67000,Ancien
2014-09-12,119000.0,31500,Toulouse,31555834AC0042,Appartement,56.0,56.0,2.0,9,127000,133000,Ancien
2014-09-29,126000.0,31300,Toulouse,31555846AC0299,Appartement,61.0,61.0,3.0,9,121000,127000,Ancien
2014-10-01,51000.0,31200,Toulouse,31555802AE0523,Appartement,22.0,22.0,1.0,9,51000,54000,Ancien
2014-10-03,176000.0,31300,Toulouse,31555844AO0105,Appartement,69.0,69.0,3.0,9,180000,189000,Ancien
2014-10-28,220000.0,31400,Toulouse,31555839AK0163,Appartement,74.0,74.0,3.0,9,229000,240000,Ancien
2014-11-24,199000.0,31000,Toulouse,31555823AC0656,Appartement,73.0,73.0,4.0,9,203000,213000,Renove
2014-12-09,180000.0,31300,Toulouse,31555828AH0320,Appartement,65.0,65.0,4.0,9,190000,200000,Ancien
2014-12-12,121000.0,31300,Toulouse,31555846AI0719,Appartement,50.0,50.0,3.0,9,131000,138000,Ancien
2014-12-16,210000.0,31000,Toulouse,31555823AB0236,Appartement,52.0,52.0,3.0,9,207000,217000,Renove
2014-12-17,270000.0,31200,Toulouse,31555804AE0031,Appartement,80.0,80.0,3.0,9,274000,288000,Renove
2014-12-22,107260.0,31200,Toulouse,31555830AC0427,Appartement,60.0,60.0,3.0,9,102000,107260,Renove
2015-01-05,181420.0,31000,Toulouse,31555819AB0247,Appartement,40.0,40.0,2.0,9,181000,190000,Ancien
2015-01-21,109050.0,31100,Toulouse,31555843AN0004,Appartement,49.0,49.0,3.0,9,110000,116000,Ancien
2015-01-26,150000.0,31400,Toulouse,31555813AB0634,Appartement,85.0,85.0,4.0,9,159000,167000,Ancien
2015-02-25,105500.0,31000,Toulouse,31555826AD0108,Appartement,26.0,26.0,1.0,9,107000,112000,Renove
2015-02-27,106500.0,31300,Toulouse,31555845AV0120,Appartement,56.0,56.0,3.0,9,114000,120000,Ancien
2015-03-05,125000.0,31500,Toulouse,31555804AE0051,Appartement,45.0,45.0,2.0,9,129000,135000,Renove
2015-03-12,74600.0,31400,Toulouse,31555812AH0031,Appartement,25.0,25.0,1.0,9,75000,79000,Renove
2015-03-17,120000.0,31200,Toulouse,31555833AC0436,Appartement,63.0,63.0,3.0,9,116000,122000,Renove
2015-03-19,89000.0,31200,Toulouse,31555831AV0086,Appartement,38.0,38.0,2.0,9,86000,90000,Ancien
2015-03-20,51000.0,31400,Toulouse,31555813AB0149,Appartement,32.0,32.0,2.0,9,53000,56000,Ancien
2015-03-24,62800.0,31200,Toulouse,31555831AR0367,Appartement,36.0,36.0,2.0,9,64000,67000,Ancien
2015-05-12,62000.0,31200,Toulouse,31555802AC0322,Appartement,33.0,33.0,2.0,9,63000,66000,Ancien
2015-07-16,87000.0,31000,Toulouse,31555827AE0050,Appartement,19.0,19.0,1.0,9,89000,93000,Renove
2015-07-17,176000.0,31500,Toulouse,31555806AE0097,Appartement,45.0,45.0,1.0,9,183000,192000,Ancien
2015-07-21,85000.0,31200,Toulouse,31555830AC0830,Appartement,46.0,46.0,2.0,9,87000,91000,Ancien
2015-07-29,110000.0,31000,Toulouse,31555822AB0322,Appartement,26.0,26.0,1.0,9,110000,116000,Renove
2015-07-30,115000.0,31200,Toulouse,31555831AI0422,Appartement,60.0,60.0,3.0,9,122000,128000,Renove
2015-08-05,117000.0,31000,Toulouse,31555823AB0761,Appartement,40.0,40.0,2.0,9,119000,125000,Renove
2015-08-06,135000.0,31500,Toulouse,31555804AD0360,Appartement,72.0,72.0,3.0,9,129000,135000,Renove
2015-08-11,75000.0,31300,Toulouse,31555828AL0263,Appartement,29.0,29.0,1.0,9,78000,82000,Ancien
2015-08-14,120000.0,31200,Toulouse,31555831AT0255,Appartement,56.0,56.0,3.0,9,124000,130000,Renove
2015-09-02,235000.0,31100,Toulouse,31555843AY0208,Appartement,97.0,97.0,5.0,9,245000,257000,Ancien
2015-09-22,214450.0,31400,Toulouse,31555810AB0558,Appartement,95.0,95.0,3.0,9,226000,237000,Ancien
2015-10-07,81000.0,31200,Toulouse,31555833AN0077,Appartement,49.0,49.0,2.0,9,87000,91000,Ancien
2015-10-15,159300.0,31400,Toulouse,31555809AC0030,Appartement,57.0,57.0,3.0,9,157000,165000,Ancien
2015-10-22,145000.0,31200,Toulouse,31555830AW0157,Appartement,60.0,60.0,3.0,9,138000,145000,Ancien
2015-10-31,125000.0,31000,Toulouse,31555822AB0325,Appartement,27.0,27.0,2.0,9,127000,133000,Renove
2015-11-07,102000.0,31200,Toulouse,31555830AN0178,Appartement,26.0,26.0,1.0,9,106000,111000,Renove
2015-11-10,115490.0,31500,Toulouse,31555835AB0195,Appartement,40.0,40.0,2.0,9,119000,125000,Ancien
2015-11-27,312000.0,31300,Toulouse,31555828AE0304,Appartement,74.0,74.0,3.0,9,302000,317000,Renove
2015-11-30,71250.0,31300,Toulouse,31555846AI0323,Appartement,23.0,23.0,2.0,9,74000,78000,Renove
2015-12-04,75000.0,31500,Toulouse,31555836BD0279,Appartement,34.0,34.0,1.0,9,74000,78000,Ancien
2015-12-28,79000.0,31100,Toulouse,31555843AS0046,Appartement,30.0,30.0,2.0,9,76000,80000,Ancien
2015-12-28,54500.0,31400,Toulouse,31555813AC0007,Appartement,22.0,22.0,1.0,9,54000,57000,Renove
2016-01-14,89400.0,31400,Toulouse,31555812AC0522,Appartement,36.0,36.0,2.0,9,94000,99000,Ancien
2016-01-21,138000.0,31300,Toulouse,31555828AL0189,Appartement,48.0,48.0,2.0,9,139000,146000,Ancien
2016-01-27,85000.0,31300,Toulouse,31555828AD0228,Appartement,22.0,22.0,1.0,9,92000,97000,Ancien
2016-01-30,80000.0,31000,Toulouse,31555818AB0543,Appartement,32.0,32.0,2.0,9,81000,85000,Ancien
2016-02-12,130000.0,31000,Toulouse,31555814AB0267,Appartement,36.0,36.0,1.0,9,133000,140000,Renove
2016-02-12,271900.0,31500,Toulouse,31555835AE0280,Appartement,86.0,86.0,4.0,9,294000,309000,Renove
2016-02-16,126900.0,31200,Toulouse,31555830AB0482,Appartement,62.0,62.0,3.0,9,121000,127000,Ancien
2016-03-14,135000.0,31500,Toulouse,31555806AD0665,Appartement,49.0,49.0,2.0,9,135000,142000,Ancien
